"State","DATE","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX"
"TX",1952-01-01,3790,NA,10346,NA,188330,131374,NA,188330,413669,NA,NA
"TX",1953-01-01,3272,NA,14512,NA,204672,146949,NA,204672,447430,NA,NA
"TX",1954-01-01,3442,NA,14732,NA,216520,153081,NA,216520,470340,NA,NA
"TX",1955-01-01,3507,NA,20868,NA,217835,158781,NA,217835,489030,NA,NA
"TX",1956-01-01,4695,NA,32456,NA,292682,184798,NA,292682,623126,NA,NA
"TX",1957-01-01,5078,NA,35419,NA,305961,198108,NA,305961,658840,NA,NA
"TX",1958-01-01,5341,NA,38887,NA,315984,176502,NA,315984,666576,NA,NA
"TX",1959-01-01,5831,NA,40496,NA,335139,186754,NA,335139,702919,NA,NA
"TX",1960-01-01,9487,NA,60606,NA,397272,180929,NA,397272,792800,NA,NA
"TX",1961-01-01,10256,NA,53832,NA,409223,184493,NA,409223,806867,NA,NA
"TX",1962-01-01,10696,NA,55375,NA,572415,187254,NA,423754,991501,NA,NA
"TX",1963-01-01,10595,NA,57631,NA,624134,191934,NA,443645,1051584,NA,NA
"TX",1964-01-01,11803,NA,60432,NA,673699,196360,NA,468964,1122553,NA,NA
"TX",1965-01-01,11073,NA,52432,NA,723548,202285,NA,501560,1187247,NA,NA
"TX",1966-01-01,11010,NA,55187,NA,786163,210762,NA,545340,1267084,NA,NA
"TX",1967-01-01,11186,NA,58750,NA,819569,224664,NA,560134,1335847,NA,NA
"TX",1968-01-01,12577,NA,62654,NA,876971,243601,NA,597312,1437971,NA,NA
"TX",1969-01-01,14293,NA,77814,NA,1110590,244725,NA,670019,1710686,NA,NA
"TX",1970-01-01,15129,NA,110276,NA,1313009,273213,NA,760448,1975087,NA,NA
"TX",1971-01-01,17237,NA,131208,NA,1456181,307924,NA,820607,2198203,NA,NA
"TX",1972-01-01,18924,NA,131981,NA,1801817,311979,NA,974416,2571960,NA,NA
"TX",1973-01-01,17200,NA,133813,NA,2003715,339757,NA,1077526,2818943,NA,NA
"TX",1974-01-01,16825,NA,154480,NA,2248159,525990,NA,1117510,3287923,NA,NA
"TX",1975-01-01,15237,NA,166635,NA,2445885,666876,NA,1173467,3637162,NA,NA
"TX",1976-01-01,21770,NA,213582,NA,2816236,800693,NA,1332186,4214273,NA,NA
"TX",1977-01-01,24557,NA,236612,NA,3181034,907281,NA,1485186,4750065,NA,NA
"TX",1978-01-01,26415,NA,264879,NA,3690328,959686,NA,1658598,5390200,NA,NA
"TX",1979-01-01,26893,NA,304298,NA,3957127,1025550,NA,1772084,5738430,NA,NA
"TX",1980-01-01,34450,NA,352615,NA,4368968,1525118,NA,1832163,6758706,NA,NA
"TX",1981-01-01,36686,NA,431383,NA,5027519,2197682,NA,2033023,8173759,NA,NA
"TX",1982-01-01,40269,NA,496220,NA,5696833,2378601,NA,2216043,9099849,NA,NA
"TX",1983-01-01,53776,NA,572022,NA,5671153,2254728,NA,2351161,9019075,NA,NA
"TX",1984-01-01,61142,NA,630123,NA,6382568,2218760,NA,2579020,9829191,NA,NA
"TX",1985-01-01,63650,NA,910427,NA,7612440,2175337,NA,3367614,11556056,NA,NA
"TX",1986-01-01,94995,NA,924291,NA,7669750,1552130,NA,3342052,11124708,NA,NA
"TX",1987-01-01,134272,NA,892607,NA,8116106,1181685,NA,3514721,11254430,NA,NA
"TX",1988-01-01,207660,NA,953201,NA,10276793,1058809,NA,4005775,13425516,NA,NA
"TX",1989-01-01,205447,NA,700621,NA,10962405,1172188,NA,4015141,13974361,NA,NA
"TX",1990-01-01,202690,NA,608282,NA,11845836,1087854,NA,4220435,14716513,NA,NA
"TX",1991-01-01,173624,NA,617587,NA,12877251,1355104,NA,4582330,16016913,NA,NA
"TX",1992-01-01,295707,NA,1116796,NA,13603596,1013811,NA,5027706,17024494,NA,NA
"TX",1993-01-01,323633,NA,1221880,NA,14503510,1177946,NA,5361248,18240773,NA,NA
"TX",1994-01-01,384103,NA,1228233,NA,15881337,919299,NA,5955050,19479056,NA,NA
"TX",1995-01-01,393055,NA,1479480,NA,16436335,890093,NA,6161558,20288774,NA,NA
"TX",1996-01-01,485488,NA,1667996,NA,17496260,830503,NA,6684973,21611887,NA,NA
"TX",1997-01-01,429080,NA,1830595,NA,18403991,1147660,NA,7042103,23024628,NA,NA
"TX",1998-01-01,464114,NA,2004796,NA,19883534,884578,NA,7409373,24629000,NA,NA
"TX",1999-01-01,460179,NA,2127756,NA,21003455,705245,NA,7899341,25675587,NA,NA
"TX",2000-01-01,525530,NA,2098910,NA,22213368,1119467,NA,8201203,27424142,NA,NA
"TX",2001-01-01,509673,NA,2030756,NA,23304300,2044795,NA,8596676,29422936,NA,NA
"TX",2002-01-01,535787,NA,1991450,NA,23577124,974727,NA,9017620,28662395,NA,NA
"TX",2003-01-01,584977,NA,2130095,NA,23360935,1501289,NA,9013791,29098584,NA,NA
"TX",2004-01-01,681645,NA,1896287,NA,24620778,1896803,NA,9160557,30751860,NA,NA
"TX",2005-01-01,678564,NA,2233551,NA,25850841,2347512,NA,9494557,32784942,NA,NA
"TX",2006-01-01,743391,NA,2605447,NA,28325786,3216387,NA,10050576,36591749,NA,NA
"TX",2007-01-01,763108,NA,3215219,NA,31811384,2762940,NA,11376709,40314714,NA,NA
"TX",2008-01-01,719279,NA,4474458,NA,34367305,4124428,NA,12737169,45536833,NA,NA
"TX",2009-01-01,674840,NA,4274325,NA,32634977,2295177,NA,11581054,41779699,NA,NA
"TX",2010-01-01,604609,NA,3827871,NA,31208038,1856323,NA,11403861,39516186,NA,NA
"TX",2011-01-01,609410,NA,3961502,NA,33798419,2677604,NA,12004561,43146096,NA,NA
"TX",2012-01-01,618514,NA,105633,NA,40976120,3807555,NA,11973563,47991110,NA,NA
"TX",2013-01-01,639713,NA,116920,NA,43653959,4799751,NA,12745363,51801013,NA,NA
"TX",2014-01-01,668807,NA,124996,NA,45632367,6014350,NA,13296335,55146619,NA,NA
"TX",2015-01-01,687419,NA,129394,NA,47654182,4005371,NA,13989995,55086438,NA,NA
"TX",2016-01-01,517411,NA,137109,NA,46370774,2347708,NA,14239389,52132817,NA,NA
"TX",2017-01-01,537912,NA,140776,NA,46897352,3282673,NA,14407208,53612926,NA,NA
"TX",2018-01-01,609900,NA,152899,NA,51462209,5231610,NA,15332333,60328843,NA,NA
"TX",2019-01-01,744305,NA,154534,NA,53905367,5765731,NA,15782315,63314370,NA,NA
"TX",2020-01-01,1019775,NA,205061,NA,53347554,4273807,NA,14935205,61496546,NA,NA
"TX",2021-01-01,959116,NA,259538,NA,56646008,5089433,NA,16232135,65793899,NA,NA
"TX",2022-01-01,1209890,NA,276856,NA,66917512,10945517,NA,18051509,82259732,NA,NA
"UT",1942-01-01,NA,1165,162,4066,10786,789,2442,5462,20623,1277,NA
"UT",1943-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"UT",1944-01-01,NA,1315,166,2339,12968,924,3742,5813,22548,2427,NA
"UT",1945-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"UT",1946-01-01,NA,1277,62,3052,15705,657,3856,7317,26181,2579,NA
"UT",1947-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"UT",1948-01-01,NA,2081,77,6050,22247,1359,5479,9607,39051,3398,NA
"UT",1949-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"UT",1950-01-01,NA,2584,74,7054,24689,866,6695,10675,43613,4111,NA
"UT",1951-01-01,364,2485,64,7113,28322,1422,8477,11921,49948,5992,NA
"UT",1952-01-01,398,3227,64,5886,31309,1528,10530,14419,54380,7303,NA
"UT",1953-01-01,379,2997,124,383,33161,1844,8269,15990,49805,5272,NA
"UT",1954-01-01,360,3982,104,3856,34760,2095,9640,16775,56707,5658,NA
"UT",1955-01-01,458,2415,106,259,36894,1760,8871,18048,54964,6456,NA
"UT",1956-01-01,439,3657,145,5174,41523,2471,12046,19529,68627,8389,NA
"UT",1957-01-01,488,8224,167,2671,44309,2775,18305,20899,76746,10081,NA
"UT",1958-01-01,598,5974,163,1496,48791,2160,17370,24343,79061,11396,NA
"UT",1959-01-01,651,5312,198,1514,51229,2580,17646,25483,83306,12334,NA
"UT",1960-01-01,704,5671,172,8087,55729,3869,21905,27137,100405,16234,NA
"UT",1961-01-01,813,6305,223,7864,56994,3578,21737,27560,102071,15432,NA
"UT",1962-01-01,851,7143,219,10188,65786,3542,24068,29019,115931,16925,NA
"UT",1963-01-01,893,6395,270,9968,71644,2435,25142,30469,122112,18747,NA
"UT",1964-01-01,1050,6696,272,11058,80813,4029,26751,33074,136005,20055,NA
"UT",1965-01-01,1105,6648,344,14509,86145,3118,29159,34869,147520,22511,NA
"UT",1966-01-01,1156,8008,307,13196,90926,3390,46039,37152,168192,38031,NA
"UT",1967-01-01,1176,11000,265,11560,94651,3271,50946,38805,175438,39946,NA
"UT",1968-01-01,1254,9701,0,12486,99125,2770,53002,40739,183511,43301,NA
"UT",1969-01-01,1394,10706,0,12324,109574,2993,61593,44375,203314,50887,NA
"UT",1970-01-01,1589,11790,0,12835,142638,4272,73125,51662,251596,61335,NA
"UT",1971-01-01,1793,11085,0,13089,157152,4671,72969,55852,268892,61884,NA
"UT",1972-01-01,2035,12636,0,14634,179709,3938,86732,61989,307915,74096,NA
"UT",1973-01-01,2154,29575,0,9492,202863,3913,118122,66981,359486,88547,NA
"UT",1974-01-01,2504,20173,0,3409,216340,5292,110205,66885,363095,90032,NA
"UT",1975-01-01,2506,18002,0,258,243309,6238,122921,68908,398801,104919,NA
"UT",1976-01-01,2678,24501,0,204,269952,11723,165063,74042,474572,140562,NA
"UT",1977-01-01,2793,24866,0,197,307448,8931,183134,80499,531276,158268,NA
"UT",1978-01-01,3563,29448,0,186,346548,8926,218342,87318,605961,188894,NA
"UT",1979-01-01,4300,32874,0,149,395206,8993,258829,105186,694907,225955,NA
"UT",1980-01-01,4943,40377,0,147,433964,10584,305704,109220,785755,265327,NA
"UT",1981-01-01,5989,40667,0,98,459613,16041,335614,110111,849148,294947,NA
"UT",1982-01-01,5757,40894,0,242,513248,22295,372039,125624,950869,331145,NA
"UT",1983-01-01,7434,31592,0,369,527377,19688,377405,136031,974098,345813,NA
"UT",1984-01-01,8457,45035,0,373,670440,38416,431087,141349,1196687,386052,NA
"UT",1985-01-01,8931,52191,0,321,728433,49353,482902,173018,1323699,430711,NA
"UT",1986-01-01,8841,66450,0,221,740493,43905,517993,181912,1364835,451543,NA
"UT",1987-01-01,10213,60891,0,289,752813,21548,592565,193605,1438325,531674,NA
"UT",1988-01-01,12201,71663,0,296,786820,29156,709174,197340,1602093,637511,NA
"UT",1989-01-01,9229,92207,0,322,882395,30630,633380,215901,1623563,541173,NA
"UT",1990-01-01,9159,94167,0,282,915027,30096,740997,207913,1767991,646830,NA
"UT",1991-01-01,9179,82463,0,278,943438,39851,797378,203805,1860817,714915,NA
"UT",1992-01-01,9863,76375,0,271,1017959,25776,857758,215520,1987793,781383,NA
"UT",1993-01-01,8718,83936,0,0,1178521,20284,926034,284394,2211541,842098,NA
"UT",1994-01-01,9695,125191,0,0,1256881,18872,1050195,272594,2415880,925004,NA
"UT",1995-01-01,15568,147374,3268,0,1358573,21404,1171446,292021,2675502,1024072,NA
"UT",1996-01-01,15334,176781,3413,0,1470506,20358,1315861,300386,2905128,1139080,NA
"UT",1997-01-01,15517,195800,3679,0,1583448,25137,1433132,318364,3145004,1237332,NA
"UT",1998-01-01,24365,184584,1435,0,1772731,23009,1559109,460776,3497935,1374525,NA
"UT",1999-01-01,31506,180141,1524,0,1851478,14513,1641440,475269,3653782,1461299,NA
"UT",2000-01-01,22448,173799,1328,0,1924091,26689,1825247,500857,3978697,1651448,NA
"UT",2001-01-01,23702,162754,2573,0,1979797,51853,1868025,499675,4072968,1705271,NA
"UT",2002-01-01,24690,110989,2439,0,2023047,28972,1716299,522769,3925382,1605310,NA
"UT",2003-01-01,24442,148218,2549,0,2014484,37788,1720730,528507,3954815,1572512,NA
"UT",2004-01-01,27232,145005,2628,0,2142240,50009,1837040,581338,4195962,1692035,NA
"UT",2005-01-01,34729,188845,4452,0,2329545,73434,2115542,619166,4703330,1926697,NA
"UT",2006-01-01,36370,348129,4835,0,2534259,99517,2625607,643466,5461647,2277478,NA
"UT",2007-01-01,36588,398894,5038,0,2625037,101539,2959895,671394,6075590,2561001,NA
"UT",2008-01-01,38417,394638,3633,0,2644034,106060,2987767,679915,6109256,2593129,NA
"UT",2009-01-01,45734,245880,3249,0,2398162,102121,2565512,654127,5422858,2319632,NA
"UT",2010-01-01,43906,245980,3581,0,2407687,89162,2350621,768781,5237427,2104641,NA
"UT",2011-01-01,47044,247661,3877,0,2613519,101665,2545881,763314,5516864,2298220,NA
"UT",2012-01-01,47700,258578,547,0,2722128,107075,2725073,865093,5809955,2466495,NA
"UT",2013-01-01,47700,330684,490,0,2739916,112050,3182772,855746,6328912,2852088,NA
"UT",2014-01-01,53264,307910,484,NA,2682100,155743,3197822,858745,6312489,2889912,NA
"UT",2015-01-01,53264,368681,465,NA,2766724,130212,3526399,883823,6703356,3157718,NA
"UT",2016-01-01,53264,333358,586,NA,3031819,52823,3707893,948148,7082961,3374535,NA
"UT",2017-01-01,55350,326592,476,NA,3408030,29589,4121268,1017609,7882783,3794676,NA
"UT",2018-01-01,56433,460657,497,NA,3857825,42015,5122567,1073336,9365418,4661910,NA
"UT",2019-01-01,57456,522382,483,NA,4017858,45797,5501011,1185116,9918773,4978629,NA
"UT",2020-01-01,58401,360203,443,NA,4232521,53188,4094707,1127080,8731796,3734504,NA
"UT",2021-01-01,59270,745673,465,NA,4803232,37985,7418368,1174720,12631617,6672695,NA
"UT",2022-01-01,60064,935481,423,NA,5552999,97393,7747848,1272219,13786248,6812367,NA
"VA",1942-01-01,NA,6273,541,4884,35745,25,9394,35745,65682,3121,NA
"VA",1943-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"VA",1944-01-01,NA,7662,485,5978,29042,26,13821,29042,64493,6159,NA
"VA",1945-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"VA",1946-01-01,NA,7041,552,6580,37946,32,16131,37946,79625,9090,NA
"VA",1947-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"VA",1948-01-01,NA,12488,677,7578,51314,30,25280,51314,107624,12792,NA
"VA",1949-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"VA",1950-01-01,NA,18458,715,8665,65725,138,42451,65725,147081,23993,NA
"VA",1951-01-01,10387,25466,704,8829,70565,147,50250,70565,162049,24784,NA
"VA",1952-01-01,11596,22425,734,9512,74805,144,47020,74805,166559,24595,NA
"VA",1953-01-01,12190,20634,769,10776,85805,183,54483,85805,188654,33849,NA
"VA",1954-01-01,12385,21958,819,10954,85976,200,61240,85976,196038,39282,NA
"VA",1955-01-01,13123,20916,887,10263,90141,201,63132,90141,206324,42216,NA
"VA",1956-01-01,14118,27876,989,10620,97222,199,74182,97222,226507,46306,NA
"VA",1957-01-01,15052,27453,998,14126,118915,255,133501,118915,315908,106048,NA
"VA",1958-01-01,15271,27130,1051,12757,106015,251,88997,106015,256869,61867,NA
"VA",1959-01-01,15012,24262,1124,13345,110381,255,96076,110381,270192,71814,NA
"VA",1960-01-01,15689,31715,1253,13170,115530,272,109029,115530,291664,77314,NA
"VA",1961-01-01,16357,28736,1297,22938,155459,279,110649,155459,344256,81913,NA
"VA",1962-01-01,17041,30287,1366,15312,163979,264,121860,163979,359604,91573,NA
"VA",1963-01-01,17992,31909,1401,14709,171746,278,160834,171746,410792,128925,NA
"VA",1964-01-01,18698,34233,1478,14775,180368,326,162693,180368,437666,128460,NA
"VA",1965-01-01,20130,39794,1535,14018,193381,356,181858,193381,477605,142064,NA
"VA",1966-01-01,21554,47864,1713,14095,203313,404,213035,203313,528962,165171,NA
"VA",1967-01-01,10521,49340,1791,10679,297144,314,242002,210065,634946,192662,NA
"VA",1968-01-01,8041,48837,2005,10845,360814,307,271515,244864,731674,222678,NA
"VA",1969-01-01,9012,67482,2121,11903,473380,279,340912,288116,924229,273430,NA
"VA",1970-01-01,9264,67369,2244,12599,492325,314,350138,282280,955726,282769,NA
"VA",1971-01-01,10273,64705,2283,14317,539764,325,377689,310341,1040555,312984,NA
"VA",1972-01-01,11363,77642,2457,14392,604541,551,443021,345089,1188766,365379,NA
"VA",1973-01-01,12660,96618,2635,13869,712433,603,538518,420375,1400204,441900,NA
"VA",1974-01-01,13588,106406,2694,16559,780415,694,575373,443240,1507852,468967,NA
"VA",1975-01-01,16615,117065,4873,19442,828860,655,664190,467735,1662677,547125,NA
"VA",1976-01-01,18976,130417,5270,20053,892990,707,744992,507322,1822343,614575,NA
"VA",1977-01-01,20201,159152,5560,22077,978755,705,873238,551907,2053823,714086,NA
"VA",1978-01-01,19110,164790,5717,22020,1091917,813,1039607,602709,2335734,874817,NA
"VA",1979-01-01,22552,196220,6094,22593,1165459,1003,1162847,630554,2563713,966627,NA
"VA",1980-01-01,22742,193847,6143,23505,1212363,1012,1296853,617303,2743325,1103006,NA
"VA",1981-01-01,26517,182301,6947,28256,1311141,1087,1471097,665938,3027348,1288796,NA
"VA",1982-01-01,31343,176965,7380,35345,1356653,1280,1623152,686141,3235829,1446187,NA
"VA",1983-01-01,26856,183215,7670,35865,1516281,1347,1732362,794701,3553236,1549147,NA
"VA",1984-01-01,30073,242706,8607,31347,1696025,1424,2003438,863043,4064368,1760732,NA
"VA",1985-01-01,40010,287747,11343,23575,1845506,1647,2235946,917598,4469391,1948199,NA
"VA",1986-01-01,44434,280768,14988,18533,1961999,1600,2455040,941807,4846627,2174272,NA
"VA",1987-01-01,44740,320598,18564,23510,2278032,1714,2766414,1175362,5534883,2445816,NA
"VA",1988-01-01,46471,334382,19263,26104,2527280,1668,3092250,1338424,6136607,2757868,NA
"VA",1989-01-01,54200,347447,20295,15747,2607580,1516,3454363,1318064,6621017,3106916,NA
"VA",1990-01-01,56048,306170,22496,16695,2643757,1556,3388357,1290681,6600489,3082187,NA
"VA",1991-01-01,60398,285106,23408,17271,2791294,1461,3521117,1232421,6852365,3236011,NA
"VA",1992-01-01,62108,273258,23799,15351,2857652,1426,3594501,1286863,7025345,3321243,NA
"VA",1993-01-01,70904,365340,22995,15318,3012956,1582,3950105,1347130,7571798,3584765,NA
"VA",1994-01-01,70089,306667,24814,15721,3253135,1678,4118527,1472531,8037069,3811860,NA
"VA",1995-01-01,72335,367832,25387,19672,3445191,1800,4683377,1524568,8783939,4315545,NA
"VA",1996-01-01,82461,362830,25607,18808,3588976,1653,4663748,1593189,8900413,4300918,NA
"VA",1997-01-01,87326,425154,25708,21600,3766542,1715,5152945,1647597,9627591,4727791,NA
"VA",1998-01-01,94730,445659,20494,21268,3911261,1924,5851127,1686240,10542966,5405468,NA
"VA",1999-01-01,107842,414388,27533,27294,4186017,1815,6502250,1791501,11562735,6087862,NA
"VA",2000-01-01,112362,565909,30087,34075,4352087,1910,7394810,1880149,12648035,6828901,NA
"VA",2001-01-01,130949,363757,28990,30587,4575894,1727,7590159,1933143,13085329,7226402,NA
"VA",2002-01-01,137252,308554,30293,20557,4782295,1644,7019325,1982769,12781149,6710771,NA
"VA",2003-01-01,137991,328444,43791,20037,4762982,1608,7104190,2070831,12969177,6775746,NA
"VA",2004-01-01,147815,422119,46342,20778,5212063,1680,7844190,2234662,14233065,7422071,NA
"VA",2005-01-01,146691,605959,48955,18525,5478929,1772,8958325,2385204,15918847,8352366,NA
"VA",2006-01-01,146937,863320,51435,20021,5823077,1852,9936397,2463113,17288324,9073077,NA
"VA",2007-01-01,160516,879575,57257,20676,6095942,2006,11118351,2461354,18666687,10238776,NA
"VA",2008-01-01,159171,787229,54591,22153,6008032,2060,10902062,2436546,18322873,10114833,NA
"VA",2009-01-01,170158,633490,53675,31375,5638353,1997,9827845,2265379,16607511,9194355,NA
"VA",2010-01-01,162137,789655,54145,31181,5871652,1882,9449125,2328442,16411055,8659470,NA
"VA",2011-01-01,179927,798404,56651,39042,5857681,1923,10329032,2396940,17416204,9530628,NA
"VA",2012-01-01,183905,838790,57209,34297,5860577,1986,11054938,2373234,18144897,10216148,NA
"VA",2013-01-01,185964,772001,57191,33188,6192666,2117,11672861,2484277,19186853,10900860,NA
"VA",2014-01-01,199707,740511,59245,35561,6044328,2165,11618200,2478539,18930418,10877689,NA
"VA",2015-01-01,239148,817851,57686,32712,6495087,2258,12721796,2701872,20536885,11903945,NA
"VA",2016-01-01,202087,752689,61138,30367,6879901,2468,12990685,2948184,21213280,12237996,NA
"VA",2017-01-01,223721,826961,62961,31232,6916097,2583,13879848,2945964,22202326,13052887,NA
"VA",2018-01-01,191195,1165610,61904,31890,7688302,3327,15271376,3611666,24315846,14105766,NA
"VA",2019-01-01,202471,1247128,64783,32599,9425132,3357,16164873,3967333,27076451,14917745,NA
"VA",2020-01-01,213191,1362172,66069,36381,10067447,2042,16358821,4346732,28064536,14996649,NA
"VA",2021-01-01,226454,1579303,76769,43332,11719392,3453,18645899,5191915,32328105,17066596,NA
"VA",2022-01-01,313906,1978697,78259,54712,12931327,3831,21711446,5834004,36754617,19732749,NA
"VT",1942-01-01,NA,547,90,562,5235,NA,1374,5235,11299,827,NA
"VT",1943-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"VT",1944-01-01,NA,785,92,579,4190,NA,1715,4190,10178,930,NA
"VT",1945-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"VT",1946-01-01,NA,592,103,579,6389,NA,1606,6389,13383,1014,NA
"VT",1947-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"VT",1948-01-01,NA,1301,23,323,8760,NA,3113,8760,17556,1812,NA
"VT",1949-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"VT",1950-01-01,NA,1172,15,350,10314,NA,4229,10314,20425,3057,NA
"VT",1951-01-01,196,1360,18,350,11032,NA,4902,11032,22151,3542,NA
"VT",1952-01-01,201,2912,16,349,11318,NA,9954,11318,28497,7042,NA
"VT",1953-01-01,211,2321,19,349,11667,NA,8361,11667,27618,6040,NA
"VT",1954-01-01,179,2142,17,349,11910,NA,7554,11910,27112,5412,NA
"VT",1955-01-01,366,1594,19,350,12164,NA,6992,12164,27153,5398,NA
"VT",1956-01-01,404,1907,21,351,13066,NA,10410,13066,32014,8503,NA
"VT",1957-01-01,389,2283,22,352,13625,NA,11415,13625,34916,9132,NA
"VT",1958-01-01,385,2115,23,351,15641,NA,11465,15641,37330,9350,NA
"VT",1959-01-01,432,2002,24,349,16751,NA,11548,16751,38882,9546,NA
"VT",1960-01-01,513,2219,27,339,19197,NA,13592,19197,43522,11373,NA
"VT",1961-01-01,480,2274,32,293,20537,NA,14166,20537,45929,11892,NA
"VT",1962-01-01,482,2502,32,355,22280,NA,15253,22280,49671,12751,NA
"VT",1963-01-01,529,2552,33,275,23348,NA,16013,23348,51628,13461,NA
"VT",1964-01-01,538,2568,57,388,25823,NA,17107,25823,56273,14539,NA
"VT",1965-01-01,576,3270,60,291,27444,NA,21994,27444,63205,18724,NA
"VT",1966-01-01,620,4116,63,282,31783,NA,25690,31783,71963,21574,NA
"VT",1967-01-01,648,4902,65,270,32877,NA,29967,32877,78675,25065,NA
"VT",1968-01-01,651,5159,70,285,35898,NA,35239,35898,88172,30080,NA
"VT",1969-01-01,663,5553,113,278,43670,NA,39529,43670,100892,33976,NA
"VT",1970-01-01,746,5819,123,225,65909,NA,49487,48844,135177,43668,NA
"VT",1971-01-01,869,6006,116,266,71682,NA,48854,52206,141058,42848,NA
"VT",1972-01-01,1049,6593,125,316,81842,NA,52695,60276,158253,46102,NA
"VT",1973-01-01,917,7922,129,373,90046,NA,57670,64581,175295,49748,NA
"VT",1974-01-01,1109,8024,120,303,93696,NA,60686,67192,179641,52662,NA
"VT",1975-01-01,1035,9921,122,291,96415,NA,65061,69892,186995,55140,NA
"VT",1976-01-01,1602,13290,164,462,104952,NA,72213,76920,205293,58923,NA
